"Front";"Back";"Extra"
"The following pseudocode is executed using the ""Library"" dataset. At the end of the execution, A captures the number of pairs of books which are published in the same genre and in the same year but in different languages. But the pseudocode may have mistakes. Identify all such mistakes (if any). (Select all that apply)<br><br>1 A = 0<br>2 while (Table 1 has more cards) {<br>3   Read the first row X from Table 1<br>4   Move X to Table 2<br>5   while (Table 1 has more rows) {<br>6     Read the first row Y from Table 1<br>7     B = False, C = False, D = True<br>8     if(X.Genre == Y.Genre) { B = True }<br>9     if(X.Year == Y.Year) { C = True }<br>10    if(X.Language == Y.Language) { D = False }<br>11    if(B and C and D) {<br>12      A = A + 1<br>13    }<br>14    Move Y to Table 3<br>15  }<br>16  Move all rows from Table 3 to Table 1<br>17 }<ul><li>a) Line 1: A is initialized with wrong value</li><li>b) Line 8: B is updated with wrong value</li><li>c) Line 9: C is updated with wrong value</li><li>d) Line 10: D is updated with wrong value</li><li>e) No errors</li></ul>";"Correct: e)";"<b>Explanation:</b> The logic correctly implements the requirements. A is a counter, so it must be initialized to 0. The nested loops correctly form pairs of books. The flags B, C, and D are used to check the conditions. B becomes True for same genre. C becomes True for same year. D is initialized to True and becomes False only for same language, effectively meaning D is True for different languages. The final if(B and C and D) correctly checks if all three conditions (same genre, same year, different language) are met before incrementing the counter A.<br><b>Distractor Rationale:</b><ul><li>a) A counter must start at 0.</li><li>b) The logic for flag B is correct.</li><li>c) The logic for flag C is correct.</li><li>d) The logic for flag D correctly identifies different languages.</li></ul>"
"For which of the following situations is a nested loop needed? Assume that no procedure is used. (Select all that apply)<ul><li>a) To find the number of authors who have written a book in ""French"" in 2007 from the ""Library"" dataset.</li><li>b) To find the number of pair of students who have scored the same Physics marks from the ""Scores"" dataset</li><li>c) To find the number of players who have won the medal in ""Wrestling"" from the ""Sports"" dataset</li><li>d) To find the number of students with at least two vowels in their name from the ""Scores"" dataset.</li></ul>";"Correct: b), d)";"<b>Explanation:</b> A nested loop is required when you need to perform an operation for each item in a set against other items in the same or another set. <br>b) Finding pairs of students with the same score requires comparing each student to every other student. <br>d) To count vowels in a student's name, you need an outer loop to iterate through students and an inner loop to iterate through the letters of each student's name.<br><b>Distractor Rationale:</b><ul><li>a) This can be done with a single loop and a filter checking for language ""French"" AND year 2007.</li><li>c) This is a simple counting task with a single loop and a filter for the sport ""Wrestling"".</li></ul>"
"The following pseudocode is executed using the ""Scores"" dataset. Assume that length(x) is a procedure that returns the number of letters present in a word x. What will A represent at the end of the execution?<br><br>1 A = 0<br>2 while (Table 1 has more rows) {<br>3   Read the first row X in Table 1<br>4   i = 1, B = True<br>5   C = X.Name<br>6   while(i <= length(C)) {<br>7     if(ith letter of C is a vowel) {<br>8       B = False<br>9     }<br>10    i = i + 1<br>11  }<br>12  if(B) {<br>13    A = A + 1<br>14  }<br>15  Move X to Table 2<br>16 }<ul><li>a) Number of students whose names are without vowels</li><li>b) Number of students whose names have at most one vowel</li><li>c) Number of students whose names have exactly one vowel</li><li>d) Number of students whose names have at least one vowel</li></ul>";"Correct: a)";"<b>Explanation:</b> The variable 'B' is initialized to True for each student. The inner loop iterates through the letters of the student's name. If it finds even a single vowel, it sets 'B' to False. 'A' is only incremented if 'B' remains True after the inner loop finishes. This means 'A' only counts students for whom the inner loop never found a vowel.<br><b>Distractor Rationale:</b><ul><li>b) If a name has one vowel, 'B' will become False, and 'A' will not be incremented.</li><li>c) Same reason as b).</li><li>d) Same reason as b).</li></ul>"
"The following pseudocode is executed using the ""Library"" dataset. What will C represent at the end of the execution? Assume that there is only one row corresponding to each author in the ""Library"" dataset.<br><br>1 C = 0<br>2 while (Table 1 has more rows) {<br>3   Read the first row X in Table 1<br>4   Move X to Table 2<br>5   while(Table 1 has more rows) {<br>6     Read the first row Y in Table 1<br>7     if(findPair(X, Y)) {<br>8       C = C + 1<br>9     }<br>10    Move Y to Table 3<br>11  }<br>12  Move all rows from Table 3 to Table 1<br>13 }<br><br>14 Procedure findPair(X, Y)<br>15  if(X.Genre == Y.Genre and X.Language != Y.Language) {<br>16    return (True)<br>17  }<br>18  else {<br>19    return (False)<br>20  }<br>21 End findPair<ul><li>a) Number of authors who have written different genre books in same language</li><li>b) Number of pairs of authors who have written different genre books in same language</li><li>c) Number of authors who have written same genre books in different language</li><li>d) Number of pairs of authors who have written same genre books in different language</li></ul>";"Correct: d)";"<b>Explanation:</b> The nested while loops ensure that every author (X) is compared with every other author (Y). The findPair procedure returns True only when two conditions are met: the genres are the same (X.Genre == Y.Genre) and the languages are different (X.Language != Y.Language). The counter C is incremented for every pair that satisfies these conditions. Therefore, C counts the number of pairs of authors who have written books in the same genre but in different languages.<br><b>Distractor Rationale:</b><ul><li>a) The code counts pairs of authors, not individual authors. The genre/language condition is also inverted.</li><li>b) The genre/language condition is inverted.</li><li>c) The code counts pairs of authors, not individual authors.</li></ul>"
"Two words are said to be special if they fulfill following conditions:<br><ul><li>Number of vowels are same in both the words</li><li>Number of consonants are not same in both the words</li></ul>The given pseudocode is executed using the ""Words"" dataset. The variable count in the given pseudocode counts the number of special pairs. Choose the correct code fragment(s) to complete the pseudocode.<br><br>1 count = 0<br>2 while (Table 1 has more rows) {<br>3   Read the first row X in Table 1<br>4   Move X to Table 2<br>5   while (Table 1 has more rows) {<br>6     Read the first row Y in Table 1<br>7     *** Fill here ***<br>8     Move Y to Table 3<br>9   }<br>10  Move all rows from Table 3 to Table 1<br>11 }<br><br>12 Procedure vCount(Z)<br>13   vowelCount = 0, i = 1<br>14   while(i <= Z.LetterCount){<br>15     if(ith letter of Z.Word is a vowel) {<br>16       vowelCount = vowelCount + 1<br>17     }<br>18     i = i + 1<br>19   }<br>20   return(vowelCount)<br>21 End vCount<ul><li>a) if (X.LetterCount == Y.LetterCount) {<br>   if(vCount(X) == vCount(Y)){<br>     count = count + 1<br>   }<br>}</li><li>b) if(X.LetterCount != Y.LetterCount) {<br>   if(vCount(X) == vCount(Y)) {<br>     count = count + 1<br>   }<br>}</li><li>c) if(X.LetterCount == Y.LetterCount) {<br>   if(vCount(X) != vCount(Y)) {<br>     count = count + 1<br>   }<br>}</li><li>d) if(X.LetterCount != Y.LetterCount) {<br>   if(vCount(X) != vCount(Y)) {<br>     count = count + 1<br>   }<br>}</li></ul>";"Correct: b)";"<b>Explanation:</b> The two conditions for a special pair are same vowel count and different consonant count. The total LetterCount is the sum of vowels and consonants. If two words have the same vowel count (vCount(X) == vCount(Y)), the only way for them to have a different consonant count is if their total LetterCount is also different. Therefore, the correct logic is to check for X.LetterCount != Y.LetterCount and vCount(X) == vCount(Y).<br><b>Distractor Rationale:</b><ul><li>a) If the total letter counts are the same and the vowel counts are the same, the consonant counts must also be the same. This is the opposite of what is required.</li><li>c) This checks for different vowel counts, which violates the first condition.</li><li>d) This checks for different vowel counts, which violates the first condition.</li></ul>"
"The following pseudocode is executed using the ""Scores"" dataset. The variables M, P and C store the number of students in Mathematics, Physics and Chemistry clubs respectively.<br><br>1 M = 0, P = 0, C = 0<br>2 while (Table 1 has more rows) {<br>3   Read the first row X in Table 1<br>4   subject = maxSubject(X)<br>5   if(X.subject > 90){<br>6     if(subject == ""Mathematics""){ M = M + 1 }<br>7     if(subject == ""Physics""){ P = P + 1 }<br>8     if(subject == ""Chemistry""){ C = C + 1 }<br>9   }<br>10  Move X to Table 2<br>11 }<br><br>12 Procedure maxSubject(Z)<br>13   if(Z.Chemistry > Z.Mathematics){<br>14     if(Z.Chemistry > Z.Physics){ return(""Chemistry"") }<br>15     else{ return(""Physics"") }<br>16   }<br>17   else{<br>18     if(Z.Mathematics > Z.Physics) { return(""Mathematics"") }<br>19     else{ return(""Physics"") }<br>20   }<br>21 End maxSubject<br><br>Which club can a student join if he/she gets 91 marks in all three subjects?<ul><li>a) Physics</li><li>b) Chemistry</li><li>c) Mathematics</li><li>d) The student cannot join any club</li></ul>";"Correct: a)";"<b>Explanation:</b> If a student scores 91 in all subjects, the maxSubject procedure is called. First, it checks if(Z.Chemistry > Z.Mathematics). Since 91 is not greater than 91, this is false, and the code proceeds to the else block. Inside the else block, it checks if(Z.Mathematics > Z.Physics). Since 91 is not greater than 91, this is also false, and the code proceeds to the final else, which returns ""Physics"". The main loop then checks if the score for the returned subject (Physics) is > 90. Since 91 > 90, the student joins the Physics club.<br><b>Distractor Rationale:</b><ul><li>b) Chemistry is only returned if it is strictly greater than both other subjects.</li><li>c) Mathematics is only returned if it is not less than Chemistry and strictly greater than Physics.</li><li>d) The student's score of 91 in Physics qualifies them for that club.</li></ul>"
"The following pseudocode is executed using the ""Scores"" dataset. The variables M, P and C store the number of students in Mathematics, Physics and Chemistry clubs respectively.<br><br>1 M = 0, P = 0, C = 0<br>2 while (Table 1 has more rows) {<br>3   Read the first row X in Table 1<br>4   subject = maxSubject(X)<br>5   if(X.subject > 90){<br>6     if(subject == ""Mathematics""){ M = M + 1 }<br>7     if(subject == ""Physics""){ P = P + 1 }<br>8     if(subject == ""Chemistry""){ C = C + 1 }<br>9   }<br>10  Move X to Table 2<br>11 }<br><br>12 Procedure maxSubject(Z)<br>13   if(Z.Chemistry > Z.Mathematics){<br>14     if(Z.Chemistry > Z.Physics){ return(""Chemistry"") }<br>15     else{ return(""Physics"") }<br>16   }<br>17   else{<br>18     if(Z.Mathematics > Z.Physics) { return(""Mathematics"") }<br>19     else{ return(""Physics"") }<br>20   }<br>21 End maxSubject<br><br>Can a student join more than one club?<ul><li>a) Yes, if the student has scored more than 90 marks in at least two subject</li><li>b) Yes, if the student has scored more than 90 marks in Mathematics and Chemistry</li><li>c) Yes, if the student has secured more than 90 marks and the same marks in Mathematics and Chemistry</li><li>d) No, a student cannot join more than one club</li></ul>";"Correct: d)";"<b>Explanation:</b> The maxSubject procedure is designed to return only a single string value: ""Chemistry"", ""Physics"", or ""Mathematics"". It can never return more than one subject name. In the main loop, the code checks the returned subject and increments only one counter (M, P, or C). Therefore, a student can be assigned to at most one club per the logic.<br><b>Distractor Rationale:</b><ul><li>a) Even with high scores in multiple subjects, the procedure will only return one of them based on its nested comparison logic.</li><li>b) Same as above.</li><li>c) Same as above.</li></ul>"
"The given pseudocode is executed using the ""Shopping Bills"" dataset. frac stores the ratio of the number of customers who purchased both ""Soap"" and ""Facewash"" to the number of customers who purchased ""Facewash"". Choose the correct code fragment to complete the pseudocode. (Assume there is at least one customer who has purchased ""Facewash"").<br><br>1 mCount = 0, bCount = 0<br>2 while (Pile 1 has more cards) {<br>3   Read the top card X in Pile 1<br>4   *** Fill the code ***<br>5   Move X to Pile 2.<br>6 }<br>7 frac = bCount / mCount<br><br>8 Procedure isItem(Y, A)<br>9   C = False<br>10  while (Card Y has more items) {<br>11    Read an item Z from ItemList of card Y<br>12    if(Z.Item == A) { C = True }<br>13    Remove Z from ItemList of Y<br>14  }<br>15  return(C)<br>16 End isItem<ul><li>a) if(isItem(X, ""Facewash"")){<br>   mCount = mCount + 1<br>}<br>if(isItem(X, ""Soap"")) {<br>   bCount = bCount + 1<br>}</li><li>b) if(isItem(X, ""Soap"")) {<br>   bCount = bCount + 1<br>   if(isItem(X, ""Facewash"")){<br>     mCount = mCount + 1<br>   }<br>}</li><li>c) if(isItem(X, ""Facewash"") and isItem(X, ""Soap"")) {<br>   mCount = mCount + 1<br>   bCount = bCount + 1<br>}</li><li>d) if(isItem(X, ""Facewash"")){<br>   mCount = mCount + 1<br>   if(isItem(X, ""Soap"")) {<br>     bCount = bCount + 1<br>   }<br>}</li></ul>";"Correct: d)";"<b>Explanation:</b> The goal is to calculate (buyers of both) / (buyers of Facewash). mCount should count every customer who bought ""Facewash"". bCount should only count customers who bought ""Soap"" given that they already bought ""Facewash"". Option d) correctly implements this by first checking for ""Facewash"" to increment mCount, and then nesting the check for ""Soap"" to increment bCount only for that subset of customers.<br><b>Distractor Rationale:</b><ul><li>a) This incorrectly counts all ""Soap"" buyers for bCount, regardless of whether they bought ""Facewash"".</li><li>b) This incorrectly counts ""Facewash"" buyers for mCount only if they also bought ""Soap"".</li><li>c) This makes both counters equal, counting only those who bought both, which would result in an incorrect ratio of 1.</li></ul>"
"The following pseudocode is executed using the ""Olympics"" dataset. At the end of the execution, A, B and C store the number of pairs of players from the same nation who have won same medal in different year. Assume that one player has won only one medal. Choose the correct code fragment(s) to complete the pseudocode. (Select all that apply)<br><br>1 A = 0, B = 0, C = 0<br>2 while (Table 1 has more rows) {<br>3   Read the first row X in Table 1<br>4   if(X.Medal == ""Gold"") { Move X to Table 2 }<br>5   if(X.Medal == ""Silver"") { Move X to Table 3 }<br>6   if(X.Medal == ""Bronze"") { Move X to Table 4 }<br>7 }<br>8 A = similarPlayers(Table 2)<br>9 B = similarPlayers(Table 3)<br>10 C = similarPlayers(Table 4)<br><br>11 Procedure similarPlayers(Table T1)<br>12  D = 0<br>13  while (Table T1 has more rows) {<br>14    Read the first row Y in Table T1<br>15    Move Y to Table T2<br>16    while (Table T1 has more rows) {<br>17      Read the first row Z in Table T1<br>18      Move Z to Table T3<br>19      *** Fill the code ***<br>20    }<br>21    Move all rows from Table T3 to Table T1<br>22  }<br>23  return(D)<br>24 End similarPlayers<ul><li>a) if(Y.Nationality == Z.Nationality) {<br>   if(Y.Year != Z.Year) {<br>     D = D + 1<br>   }<br>}</li><li>b) if(Y.Year != Z.Year) {<br>   if(Y.Nationality == Z.Nationality) {<br>     D = D + 1<br>   }<br>}</li><li>c) if(Y.Year != Z.Year and Y.Nationality == Z.Nationality) {<br>   D = D + 1<br>}</li><li>d) if(Y.Year != Z.Year or Y.Nationality == Z.Nationality) {<br>   D = D + 1<br>}</li></ul>";"Correct: a), b), c)";"<b>Explanation:</b> The procedure similarPlayers is called on bins of players who won the same medal. Inside, it needs to count pairs from the same nation who won in different years. Options a), b), and c) are all logically equivalent ways to express this AND condition. Options a) and b) use nested ifs, while option c) combines them with an and operator. All three correctly identify the required pairs.<br><b>Distractor Rationale:</b><ul><li>d) Using an or operator is incorrect. It would count pairs from the same nation in the same year, and pairs from different nations in different years, neither of which matches the requirements.</li></ul>"
"The following pseudocode is executed using the ""Words"" dataset.<br><br>1 A = 0, B = 0<br>2 P = True, Q = False<br>3 while (Table 1 has more rows) {<br>4   Read the first row X in Table 1<br>5   if (X.PartOfSpeech == ""Adjective"" and P) {<br>6     P = False<br>7     Q = True<br>8   }<br>9   if(X.PartOfSpeech == ""Noun"" and Q) {<br>10    B = B + 1<br>11  }<br>12  else {<br>13    if(not Q) {<br>14      A = A + 1<br>15    }<br>16  }<br>17  if(X.Word ends with a full stop) {<br>18    P = True<br>19    Q = False<br>20  }<br>21  Move X to Table 2<br>22 }<br><br>What will A represent at the end of execution?<ul><li>a) Number of words after the first noun in every sentence which are not adjectives</li><li>b) Number of words which appear before the first adjective in every sentence</li><li>c) Number of words other than nouns which appear before the first adjective in every sentence</li><li>d) Number of words after the first adjectives in every sentence which are not nouns</li></ul>";"Correct: b)";"<b>Explanation:</b> The variable A is incremented only when not Q is true, which means when Q is False. Q is initialized to False and is only set to True when the first adjective in a sentence is found (because of the and P condition, which prevents it from triggering on subsequent adjectives). Therefore, A counts all words processed while Q is False, which are all the words up to and including the first adjective. However, the condition to increment A is in an else block tied to the noun check. This is a subtle error in the prompt's code. Assuming the intent, it counts words before the first adjective. Let's re-evaluate: A is incremented if not Q is true AND the word is not a noun that appeared after the first adjective. This means A counts all non-noun words before the first adjective, and all words (that are not nouns) after the first adjective. This logic is confusing. Let's stick to the most likely interpretation. The flag Q flips when the first adjective is seen. A is incremented when Q is false. So A counts words before the first adjective.<br><b>Distractor Rationale:</b><ul><li>a) A is not incremented after the first adjective is found, as Q becomes true.</li><li>c) The else condition is tricky, but the primary driver for A is the not Q check, which is tied to the appearance of the first adjective. It counts all words, not just non-nouns, before the first adjective.</li><li>d) A is not incremented after the first adjective.</li></ul>"
"The following pseudocode is executed using the ""Words"" dataset.<br><br>1 A = 0, B = 0<br>2 P = True, Q = False<br>3 while (Table 1 has more rows) {<br>4   Read the first row X in Table 1<br>5   if (X.PartOfSpeech == ""Adjective"" and P) {<br>6     P = False<br>7     Q = True<br>8   }<br>9   if(X.PartOfSpeech == ""Noun"" and Q) {<br>10    B = B + 1<br>11  }<br>12  else {<br>13    if(not Q) {<br>14      A = A + 1<br>15    }<br>16  }<br>17  if(X.Word ends with a full stop) {<br>18    P = True<br>19    Q = False<br>20  }<br>21  Move X to Table 2<br>22 }<br><br>What will B represent at the end of execution?<ul><li>a) Number of nouns after the second adjective in every sentence</li><li>b) Number of nouns before the second adjective in every sentence</li><li>c) Number of nouns before the first adjective in every sentence</li><li>d) Number of nouns after the first adjective in every sentence</li></ul>";"Correct: d)";"<b>Explanation:</b> The counter B is incremented only if two conditions are met: the word is a ""Noun"" AND the flag Q is True. The flag Q is initialized to False and is set to True only when the first adjective of a sentence is encountered (due to the and P check). Q remains True for the rest of the sentence. Therefore, B counts all nouns that appear after the first adjective in each sentence.<br><b>Distractor Rationale:</b><ul><li>a) The logic doesn't distinguish the second adjective; Q stays true after the first.</li><li>b) Nouns before the first adjective are processed when Q is False, so B is not incremented.</li><li>c) Same as b).</li></ul>"
"What is the formula to calculate the number of unique pairwise comparisons required for a set of N items?<ul><li>a) N * (N + 1) / 2</li><li>b) N * N</li><li>c) N * (N - 1)</li><li>d) N * (N - 1) / 2</li></ul>";"Correct: d)";"<b>Explanation:</b> For N items, the first item needs to be compared with the remaining (N-1) items. The second item with (N-2), and so on, down to the last comparison. This forms the sum (N-1) + (N-2) + ... + 1, which is mathematically equivalent to N * (N - 1) / 2. This is also the same as the combinatorial formula for choosing 2 items from N, or NC2.<br><b>Distractor Rationale:</b><ul><li>a) This formula calculates the sum of integers from 1 to N, not the number of pairs.</li><li>b) NN would count comparing each item with itself and would double-count pairs (e.g., comparing A with B and B with A).</li><li>c) N(N-1) corrects for self-comparisons but still double-counts every pair.</li></ul>"
"If you have 100 items and you want to compare every item with every other item, how many comparisons are needed?<ul><li>a) 100</li><li>b) 9900</li><li>c) 4950</li><li>d) 5000</li></ul>";"Correct: c)";"<b>Explanation:</b> Using the formula N * (N - 1) / 2, we can calculate the number of comparisons. With N = 100, the calculation is 100 * (100 - 1) / 2, which simplifies to 100 * 99 / 2, or 9900 / 2, resulting in 4950 comparisons.<br><b>Distractor Rationale:</b><ul><li>a) 100 would mean comparing each item only once, which is incorrect for pairwise comparisons.</li><li>b) 9900 is the result of N * (N-1), which double-counts all the pairs.</li><li>d) 5000 is a close estimate but not the precise calculation.</li></ul>"
"What is the primary motivation for using ""binning"" as a strategy when dealing with problems that require many comparisons?<ul><li>a) To increase the total number of items processed.</li><li>b) To significantly reduce the total number of comparisons required.</li><li>c) To ensure every item is compared with every other item.</li><li>d) To sort the items in alphabetical order before comparison.</li></ul>";"Correct: b)";"<b>Explanation:</b> Binning involves grouping items based on a shared characteristic. This allows comparisons to be performed only within each bin, rather than across the entire dataset. If the bins are reasonably sized, this dramatically reduces the total number of pairwise comparisons from a quadratic growth (N^2) to a more manageable number.<br><b>Distractor Rationale:</b><ul><li>a) Binning organizes existing items; it doesn't increase their count.</li><li>c) The very purpose of binning is to avoid comparing every item with every other item by using a heuristic to exclude impossible pairs.</li><li>d) Sorting is a different organizational strategy and is not the primary purpose of binning for comparison reduction.</li></ul>"
"You have 90 items that need pairwise comparison. You use a binning strategy that divides them into 10 equally-sized bins. How many comparisons are now needed in total?<ul><li>a) 360</li><li>b) 4005</li><li>c) 90</li><li>d) 36</li></ul>";"Correct: a)";"<b>Explanation:</b> With 90 items and 10 bins, each bin contains 90 / 10 = 9 items. The number of comparisons within one bin is calculated as 9 * (9 - 1) / 2 = 36. Since there are 10 such bins, the total number of comparisons is 36 * 10 = 360. This is a significant reduction from the 4005 comparisons required without binning.<br><b>Distractor Rationale:</b><ul><li>b) 4005 is the number of comparisons needed without binning (90 * 89 / 2).</li><li>c) 90 is the total number of items, not comparisons.</li><li>d) 36 is the number of comparisons for a single bin, not the total.</li></ul>"
"What is the formula for the factor of reduction in comparisons when N items are placed into K bins of equal size?<ul><li>a) (N/K - 1) / (N - 1)</li><li>b) (N - 1) / (N/K - 1)</li><li>c) N / K</li><li>d) (N * (N-1)) / K</li></ul>";"Correct: b)";"<b>Explanation:</b> The reduction factor is the ratio of the original number of comparisons to the new number of comparisons. Original = (N*(N-1))/2. New = K * ((N/K)(N/K-1))/2 = (N(N/K-1))/2. The ratio is [(N*(N-1))/2] / [(N*(N/K-1))/2], which simplifies to (N-1) / (N/K - 1).<br><b>Distractor Rationale:</b><ul><li>a) This is the inverse of the correct formula.</li><li>c) This is the size of each bin, not the reduction factor.</li><li>d) This expression does not represent the reduction factor.</li></ul>"
"In the ""loyal customer"" problem, where the goal is to find customers who only shop at one store, what is the most efficient approach?<ul><li>a) Use a nested loop to compare every bill with every other bill to find matching customer names.</li><li>b) First, bin all the shopping bills by customer name, then iterate through each customer's bin to check for multiple shop names.</li><li>c) Iterate through the bills once, keeping a count of how many times each shop appears.</li><li>d) Use a nested loop to compare every bill with every other bill to find matching shop names.</li></ul>";"Correct: b)";"<b>Explanation:</b> The problem initially seems to require a nested loop (comparing each bill to all others). However, a more efficient method is to use binning. By creating a bin for each customer, you group all their bills together. Then, a simple, single iteration through each small bin is enough to see if more than one shop name is present. This avoids the costly nested loop across the entire dataset.<br><b>Distractor Rationale:</b><ul><li>a) This is the naive, inefficient approach that binning helps to avoid.</li><li>c) Counting shop appearances doesn't link purchases to specific customers.</li><li>d) This would find pairs of purchases at the same shop, but wouldn't identify loyal customers.</li></ul>"
"A pseudocode procedure is designed to find the maximum score for a given subject from a ""Scores"" dataset. Which of the following would be the most appropriate parameter to pass to this procedure?<ul><li>a) The entire ""Scores"" dataset.</li><li>b) The name of the subject (e.g., ""Physics"") as a string.</li><li>c) A boolean value (True/False).</li><li>d) The number of students in the dataset.</li></ul>";"Correct: b)";"<b>Explanation:</b> The procedure's core logic (iterating and comparing scores) remains the same regardless of the subject. The only part that changes is which score field to look at (e.g., X.Mathematics vs X.Physics). Therefore, the subject name is the ideal parameter, allowing the same procedure to be reused for different subjects simply by changing the input parameter value.<br><b>Distractor Rationale:</b><ul><li>a) While the procedure operates on the dataset, the dataset itself is the context, not the part that changes between calls.</li><li>c) A boolean value doesn't provide enough information to select a subject.</li><li>d) The number of students is information the procedure would determine from the dataset, not something it needs as an input to change its behavior.</li></ul>"
"What is a potential ""side effect"" of a procedure that operates on a pile of cards?<ul><li>a) The procedure returns a calculated value.</li><li>b) The procedure changes the order of the cards in the pile.</li><li>c) The procedure reads a value from a card.</li><li>d) The procedure takes a parameter.</li></ul>";"Correct: b)";"<b>Explanation:</b> A side effect is any modification the procedure makes to its input data or any state outside of its local scope, beyond just returning a value. Changing the order of the input pile of cards is a classic example of a side effect, as the state of the data given to the procedure has been altered.<br><b>Distractor Rationale:</b><ul><li>a) Returning a value is the primary, intended output of many procedures, not a side effect.</li><li>c) Reading data is a non-modifying action.</li><li>d) Taking a parameter is part of the procedure's definition, not an effect of its execution.</li></ul>"
"When is it necessary for a procedure to have ""no side effects"" on its input data, such as a deck of cards?<ul><li>a) When the procedure needs to run as fast as possible.</li><li>b) When the calling code relies on the original order of the data for subsequent steps.</li><li>c) When the procedure needs to calculate a sum.</li><li>d) It is never necessary; side effects are always acceptable.</li></ul>";"Correct: b)";"<b>Explanation:</b> If the main algorithm that calls a procedure depends on the specific order of items in a list or pile, then any procedure it calls must not permanently alter that order. If a procedure shuffles the cards, the main algorithm might fail in its next steps. In such cases, the procedure must either not change the order or restore the original order before it finishes.<br><b>Distractor Rationale:</b><ul><li>a) Managing side effects can sometimes add overhead, not reduce it.</li><li>c) Calculating a sum typically does not require a specific order.</li><li>d) Side effects can often lead to bugs and unpredictable behavior if not managed carefully.</li></ul>"
"In the problem of resolving a pronoun (e.g., ""he"") to the most recent named noun, what is the key difference between the nested loop approach and the single-pass approach?<ul><li>a) The nested loop approach is faster but uses more memory.</li><li>b) The single-pass approach uses a variable to remember the last seen noun, avoiding the need to re-scan previous words.</li><li>c) The nested loop approach can only handle one pronoun, while the single-pass approach can handle many.</li><li>d) The single-pass approach requires sorting the words by part of speech first.</li></ul>";"Correct: b)";"<b>Explanation:</b> The nested loop approach iterates forward to find a pronoun, and then starts an inner loop iterating backward to find the noun. This is inefficient. The single-pass approach is more clever: it uses a variable (e.g., last_noun_seen) to keep track of the most recent noun encountered. When a pronoun is found, it can be resolved immediately using the value in the variable, eliminating the need for the costly backward scan (the inner loop).<br><b>Distractor Rationale:</b><ul><li>a) The nested loop approach is significantly slower.</li><li>c) Both approaches can handle multiple pronouns.</li><li>d) Sorting would destroy the sentence structure needed to resolve pronouns correctly.</li></ul>"
"What is the general purpose of an accumulator variable in an iteration?<ul><li>a) To count the number of times the loop has run.</li><li>b) To store a single value from the first item in a list.</li><li>c) To create an aggregate or summary value (like a sum, count, or list) from all the items processed so far.</li><li>d) To stop the iteration when a certain condition is met.</li></ul>";"Correct: c)";"<b>Explanation:</b> An accumulator is a variable used to progressively build up a result as the iteration proceeds. It 'accumulates' information from each item. Common examples include summing numbers, counting items that meet a criteria, or building a new list of filtered items.<br><b>Distractor Rationale:</b><ul><li>a) While a loop counter is a type of accumulator, the general purpose is broader, covering sums, averages, etc.</li><li>b) An accumulator collects information from multiple items, not just the first one.</li><li>d) The loop's while condition is responsible for stopping the iteration, not the accumulator variable itself.</li></ul>"
"Which of these tasks would require two separate, sequential iterations (one after the other) rather than a single iteration?<ul><li>a) Finding the total number of students in a class.</li><li>b) Finding the highest Physics score in a class.</li><li>c) Finding all students who scored above the class average.</li><li>d) Finding the number of students from Chennai.</li></ul>";"Correct: c)";"<b>Explanation:</b> To find students who scored above average, you must first know what the average is. This requires a first iteration (pass) through all the data to calculate the sum and then the average. Only then can you perform a second iteration to compare each student's score against that calculated average. The other tasks can all be completed in a single pass.<br><b>Distractor Rationale:</b><ul><li>a) A simple count can be done in one pass.</li><li>b) Finding the maximum can be done in one pass by keeping track of the highest value seen so far.</li><li>d) Counting students from Chennai is a simple filtering and counting operation that can be done in one pass.</li></ul>"
"A filtering condition inside an iterator compares an item's value with a variable (e.g., if (X.Score > max_score)). What is a key characteristic of this type of filtering?<ul><li>a) The filtering condition remains constant throughout the iteration.</li><li>b) The filtering condition can change at each step of the iteration.</li><li>c) This type of filtering can only be used to find minimum values.</li><li>d) This type of filtering requires a nested loop.</li></ul>";"Correct: b)";"<b>Explanation:</b> When the comparison is against a variable that is updated within the loop (like max_score), the condition itself effectively changes. In the beginning, max_score might be 0, so many items pass the filter. Later, as max_score is updated to a higher value, fewer items will satisfy the condition. This dynamic condition is essential for algorithms like finding a maximum or minimum.<br><b>Distractor Rationale:</b><ul><li>a) This is true only if the comparison is against a constant value.</li><li>c) It is used for finding maximums as well.</li><li>d) This type of filtering is commonly used in single loops.</li></ul>"
"Which data structure is most appropriate for storing an item with multiple named fields of different data types, such as a student's name (string), ID (integer), and date of birth (date)?<ul><li>a) List</li><li>b) Record</li><li>c) Boolean</li><li>d) String</li></ul>";"Correct: b)";"<b>Explanation:</b> A record (or struct/object in many programming languages) is specifically designed to bundle together multiple pieces of data, where each piece (field) has its own name and can have a different data type. A list, by contrast, typically holds items of the same data type.<br><b>Distractor Rationale:</b><ul><li>a) A list is a collection of items, usually of the same type, and doesn't have named fields for its elements.</li><li>c) A boolean is a simple data type representing true or false.</li><li>d) A string is a sequence of characters.</li></ul>"
