"Front";"Back";"Extra"
"The following pseudocode is executed using the ""Shopping Bills"" dataset. Let D be a dictionary that maintains the category of items purchased by a customer. Choose the correct code fragment to complete the pseudocode.<br><br>1 D = {}<br>2 while (Pile 1 has more cards) {<br>3 Read the top card X in Pile 1<br>4 *********************<br>5 * Fill the code *<br>6 *********************<br>7 Move X to Pile 2<br>8 }<ul><li>a) 1 foreach A in X.ItemList{<br>2 D[X.CustomerName][A] = True<br>3 }</li><li>b) 1 if(iskey(D, X.CustomerName)) {<br>2 D[X.CustomerName] = {}<br>3 }<br>4 foreach A in X.ItemList{<br>5 D[X.CustomerName][A.Category] = True<br>6 }</li><li>c) 1 if(not iskey(D, X.CustomerName)) {<br>2 D[X.CustomerName] = {}<br>3 }<br>4 else {<br>5 foreach A in X.ItemList{<br>6 D[X.CustomerName][A] = True<br>7 }<br>8 }</li><li>d) 1 if(not iskey(D, X.CustomerName)) {<br>2 D[X.CustomerName] = {}<br>3 }<br>4 foreach A in X.ItemList{<br>5 D[X.CustomerName][A.Category] = True<br>6 }</li></ul>";"Correct: d)";"<b>Explanation:</b> The goal is to create a nested dictionary where D[CustomerName] holds another dictionary of item categories. Option (d) correctly handles this. Line 1 checks if the customer is new. If so, line 2 initializes an empty dictionary for that customer. Critically, this initialization happens only once per customer. Then, the foreach loop (lines 4-6) iterates through the item list and adds each item's category as a key to the inner dictionary. This correctly builds the intended structure.<br><b>Distractor Rationale:</b><ul><li>a) This code fails to initialize the inner dictionary for a new customer, which would cause an error. It also uses the item object A as a key instead of A.Category.</li><li>b) The logic in the if condition is reversed. It initializes a dictionary for a customer who is already a key, which would wipe out their previously recorded categories.</li><li>c) The foreach loop is inside an else block, meaning it will only process items for customers who are already in the dictionary, completely ignoring the first bill for any customer. It also uses A instead of A.Category.</li></ul>"
"What does the following pseudocode compute when it is executed using the ""Shopping bills"" dataset?<br><br>1 BB = {}, A = ""None""<br>2 while (Pile 1 has more cards) {<br>3 Read the top card X in Pile 1<br>4 if (X.ShopName == ""Big Bazaar"") {<br>5 BB = UpdateDictionary(BB, X)<br>6 }<br>7 Move X to Pile 2<br>8 }<br>9 A = GetMaxKeyByKey(BB)<br>10<br>11 Procedure UpdateDictionary(D, Y)<br>12 foreach A in Y.ItemList{<br>13 if(iskey(D, A.Category)) {<br>14 D[A.Category] = D[A.Category] + 1<br>15 }<br>16 else {<br>17 D[A.Category] = 1<br>18 }<br>19 }<br>20 return(D)<br>21 End UpdateDictionary<br>22<br>23 Procedure GetMaxKeyByKey(D)<br>24 A = ""None"", B = 0<br>25 foreach Y in keys(D) {<br>26 if(B < D[Y]) {<br>27 A = Y<br>28 B = D[Y]<br>29 }<br>30 }<br>31 return(A)<br>32 End GetMaxKeyByKey<ul><li>a) Finds the item category from Big Bazaar</li><li>b) Finds the top item category by item category count from Big Bazaar</li><li>c) Finds the most frequent item category from Big Bazaar</li><li>d) Finds the top item category by item quantity from Big Bazaar</li></ul>";"Correct: c)";"<b>Explanation:</b> The UpdateDictionary procedure counts the occurrences of each A.Category across all items in the bills passed to it. The main loop filters for bills from ""Big Bazaar"" only and uses UpdateDictionary to build a frequency count of item categories sold at Big Bazaar into the dictionary BB. Finally, GetMaxKeyByKey iterates through BB to find the key (the category) with the highest value (the highest frequency count). Therefore, the code finds the most frequent item category from Big Bazaar.<br><b>Distractor Rationale:</b><ul><li>a) It doesn't just find a category, it finds the most frequent one.</li><li>b) This is close, but ""most frequent"" is a more precise description of what a frequency count represents than ""top item category by count"".</li><li>d) The code counts categories (A.Category), not the quantity of items purchased. The Item.Quantity field is never used.</li></ul>"
"The following pseudocode is executed using the ""station wise"" cards of the ""Train"" dataset. What will C represent at the end of the execution?<br><br>1 D = {""M"": 0, ""Tu"": 0, ""W"": 0, ""Th"": 0, ""F"": 0, ""Sa"": 0, ""Su"": 0}<br>2 while (Pile 1 has more cards) {<br>3 Read the top card X in Pile 1<br>4 if (X.StationName == ""Mumbai"") {<br>5 foreach A in X.TrainList{<br>6 foreach B in A.Days{<br>7 D[B] = D[B] + 1<br>8 }<br>9 }<br>10 }<br>11 Move X to Pile 2<br>12 }<br>13 C = [], Y = 0<br>14 foreach B in keys(D) {<br>15 if(Y == D[B]) {<br>16 C = C ++ [B]<br>17 }<br>18 if(Y < D[B]) {<br>19 C = [B]<br>20 Y = D[B]<br>21 }<br>22 }<ul><li>a) The busiest day of the Mumbai station</li><li>b) List of busiest days of the Mumbai station</li><li>c) The least busy day of the Mumbai station</li><li>d) List of least busy days of the Mumbai station</li></ul>";"Correct: b)";"<b>Explanation:</b> The first loop (lines 2-12) finds the card for ""Mumbai"" station and populates dictionary D with the total number of trains running on each day of the week. The second loop (lines 14-22) iterates through this daily frequency map to find the day(s) with the maximum number of trains. It uses Y to track the current maximum count. If a day has a count greater than Y, it resets the list C to contain only that day and updates Y. If a day has a count equal to Y, it appends that day to the list C. This correctly handles ties, so C will be a list of all the busiest days.<br><b>Distractor Rationale:</b><ul><li>a) C is a list ([]), so it can hold multiple days in case of a tie. It doesn't just return a single day.</li><li>c) The logic finds the maximum value (Y < D[B]), not the minimum.</li><li>d) The logic finds the maximum value, not the minimum.</li></ul>"
"The following pseudocode is executed using the ""Words"" dataset. At the end of the execution, C captures the number of words with either all letters distinct, or at least three letters that appeared at least twice. Choose the correct code-fragment to complete the pseudocode.<br><br>1 C = 0<br>2 while (Table 1 has more rows) {<br>3 Read the first row X in Table 1<br>4 i = 1, D = {}<br>5 while(i <= X.LetterCount) {<br>6 B = ith letter in X.Word<br>7 if(iskey(D, B)) {<br>8 D[B] = D[B] + 1<br>9 } else {<br>10 D[B] = 1<br>11 }<br>12 i = i + 1<br>13 }<br>14 *********************<br>15 * Fill the code *<br>16 *********************<br>17 Move X to Table 2<br>18 }<ul><li>a) 1 Found = True, A = 0<br>2 foreach Y in keys(D) {<br>3 if(D[Y] > 1) {<br>4 A = A + 1<br>5 }<br>6 else {<br>7 Found = False<br>8 }<br>9 }<br>10 if (Found or A >= 3) {<br>11 C = C + 1<br>12 }</li><li>b) 1 Found = True, A = 0<br>2 foreach Y in keys(D) {<br>3 if(D[Y] > 1) {<br>4 Found = False<br>5 A = A + 1<br>6 }<br>7 }<br>8 if (Found or A >= 3) {<br>9 C = C + 1<br>10 }</li><li>c) 1 Found = True, A = 0<br>2 foreach Y in keys(D) {<br>3 if(D[Y] > 1) {<br>4 Found = False<br>5 A = A + 1<br>6 }<br>7 else {<br>8 Found = True<br>9 }<br>10 }<br>11 if (Found or A >= 3) {<br>12 C = C + 1<br>13 }</li><li>d) 1 Found = True, A = 0<br>2 foreach Y in keys(D) {<br>3 if(D[Y] > 1) {<br>4 Found = False<br>5 }<br>6 else {<br>7 A = A + 1<br>8 }<br>9 }<br>10 if (Found or A >= 3) {<br>11 C = C + 1<br>12 }</li></ul>";"Correct: b)";"<b>Explanation:</b> This option correctly implements the two conditions. Found is initialized to True, assuming the word has all distinct letters. A is a counter for letters that appear more than once. The loop iterates through the letter frequency map D for the current word. If any letter has a count greater than 1 (D[Y] > 1), it means the letters are not all distinct, so Found is set to False. The counter A is also incremented. After checking all letters, the final if condition (Found or A >= 3) correctly checks if either the word had all distinct letters (Found remained True) OR if the number of non-distinct letters was 3 or more.<br><b>Distractor Rationale:</b><ul><li>a) The else block is incorrect. It sets Found to False if a distinct letter is found, which is the opposite of the intended logic.</li><li>c) The else { Found = True } part is flawed. It would reset Found to True for the last letter if it was distinct, even if a previous letter was repeated.</li><li>d) The counter A is incremented in the else block, meaning it's counting distinct letters, not repeated ones.</li></ul>"
"What is a ""side effect"" in the context of a procedure in pseudocode?<ul><li>a) The procedure returns an incorrect value.</li><li>b) The procedure modifies an input variable or data structure that persists after the procedure ends.</li><li>c) The procedure runs slower than expected.</li><li>d) The procedure calls another procedure.</li></ul>";"Correct: b)";"<b>Explanation:</b> A side effect occurs when a procedure, in addition to returning a value, also modifies a variable or data structure that was passed into it from the outside (e.g., a list, dictionary, or table). This change remains in effect even after the procedure has finished executing. While sometimes intentional (like a procedure designed to sort a list ""in-place""), it can often be an unintended and undesirable behavior.<br><b>Distractor Rationale:</b><ul><li>a) Returning an incorrect value is a bug or a logical error, but it is not what is meant by a side effect.</li><li>c) Performance is a measure of efficiency, not a side effect.</li><li>d) Calling another procedure is a standard part of programming and is not a side effect.</li></ul>"
"When might a side effect be desirable or intended in a procedure? Select all that apply.<ul><li>a) When calculating the average of a list of numbers.</li><li>b) When sorting a list ""in-place"" without creating a new list.</li><li>c) When deleting a key from a dictionary directly.</li><li>d) When finding the maximum value in a list.</li></ul>";"Correct: b), c)";"<b>Explanation:</b> Side effects are sometimes used for efficiency or convenience to modify a data structure directly. A procedure that sorts a list ""in-place"" is a classic example; it modifies the original list argument directly instead of returning a new, sorted list. Similarly, a procedure to delete a key from a dictionary might be designed to modify the dictionary passed to it directly, which is an intentional side effect.<br><b>Distractor Rationale:</b><ul><li>a) Calculating an average should not change the original list of numbers. This is a read-only operation.</li><li>d) Finding the maximum value is a read-only operation and should not alter the original list.</li></ul>"
"How can you prevent unintentional side effects when a procedure needs to modify a collection like a list or dictionary for its internal calculations?<ul><li>a) Use a while loop instead of a foreach loop.</li><li>b) Return a boolean value indicating success or failure.</li><li>c) Create a local copy of the input collection inside the procedure and perform modifications on the copy.</li><li>d) Pass the collection as the very last argument to the procedure.</li></ul>";"Correct: c)";"<b>Explanation:</b> The most reliable way to prevent unintentional side effects is to work on a copy. Inside the procedure, you first create a new, local variable and assign it a copy of the input collection. Then, all modifications (like removing elements, changing values) are performed on this local copy. The original collection that was passed as an argument remains untouched, and the caller of the procedure does not see any unexpected changes.<br><b>Distractor Rationale:</b><ul><li>a) The type of loop used does not inherently prevent side effects.</li><li>b) Returning a status is good practice for error handling but does not prevent the procedure from modifying its inputs.</li><li>d) The order of arguments has no bearing on whether a side effect occurs.</li></ul>"
"In the context of the ""Train"" dataset, if you have two dictionaries, one mapping TrainNumber -> List of Stations and another mapping StationName -> List of Trains, what is an efficient strategy to find if you can travel between Station A and Station B with one change of train?<ul><li>a) For every train leaving Station A, get its list of stations. For each of those stations, check all of its trains to see if any go to Station B.</li><li>b) Create a list of all stations reachable directly from Station A. Create a second list of all stations from which Station B is directly reachable. Find a common station in both lists.</li><li>c) Pick a random train from Station A and see where it goes. Then pick a random train from Station B and see where it comes from. Hope they match.</li><li>d) Combine both dictionaries into a single, larger dictionary.</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a ""meet-in-the-middle"" approach and is very efficient. Instead of exploring the entire network from Station A, you do a limited exploration from both ends. You generate the set of all possible transfer stations from A (Reachable_from_A) and the set of all possible transfer stations to B (Reachable_to_B). The intersection of these two sets gives you the junction stations where a change is possible. This avoids the deeply nested loops required by exploring exhaustively from one end.<br><b>Distractor Rationale:</b><ul><li>a) This is a brute-force approach that works but is very inefficient. It can lead to a huge number of checks, especially if the initial trains from Station A go to many stations with many connecting trains.</li><li>c) This is unreliable and unlikely to find a path unless by sheer luck.</li><li>d) Combining the dictionaries is not a logical step and wouldn't simplify the problem of finding a path with a transfer.</li></ul>"
"What is the primary purpose of using a dictionary to create a histogram, for example, counting the frequency of each word length in the ""Words"" dataset?<ul><li>a) To store the words in alphabetical order.</li><li>b) To associate each word with its length.</li><li>c) To use a property (like word length) as a key and a counter as its value, efficiently grouping and counting items with that property.</li><li>d) To ensure that every word is unique.</li></ul>";"Correct: c)";"<b>Explanation:</b> A histogram groups data into bins and counts the number of items in each bin. A dictionary is perfect for this. The 'bin' identifier (e.g., the word length '5') becomes the dictionary key. The 'count' of items in that bin becomes the value associated with that key. When you encounter a new item, you find its corresponding key (its word length) and simply increment the value (the counter). This is far more efficient than, for example, maintaining separate counter variables for each possible length.<br><b>Distractor Rationale:</b><ul><li>a) Dictionaries are inherently unordered. They do not store keys alphabetically.</li><li>b) This describes a simple key-value mapping, but the specific goal of a histogram is to count frequencies, which involves incrementing the value.</li><li>d) A dictionary ensures keys are unique, but its purpose in this context is to count how many times items corresponding to that key appear, not to enforce the uniqueness of the items themselves.</li></ul>"
"When using a dictionary to partition a dataset (e.g., grouping students by city), what is typically stored as the value associated with each key (e.g., each city)?<ul><li>a) A single integer representing the total number of students.</li><li>b) A list of the unique identifiers or names of all items belonging to that group.</li><li>c) A boolean value (True/False) indicating if the group is empty or not.</li><li>d) The key of the next group in the partition.</li></ul>";"Correct: b)";"<b>Explanation:</b> Partitioning means dividing a set into disjoint (non-overlapping) subsets. When using a dictionary for this, the key represents the group (e.g., 'Chennai'). The value is typically a list containing all the items that belong to that group (e.g., a list of all student IDs from Chennai). This allows you to not only know the size of the group (by taking the length of the list) but also to access all the individual members of that group for further processing.<br><b>Distractor Rationale:</b><ul><li>a) Storing only the count is aggregation (like a histogram), not partitioning. Partitioning retains the members of each group.</li><li>c) A boolean value doesn't provide enough information about the members of the group.</li><li>d) Dictionaries are unordered; there is no concept of a 'next' group.</li></ul>"
"Consider a procedure DeleteKey(d, k) that is intended to remove key k from dictionary d. Which of the following implementations correctly performs this action WITHOUT causing a side effect on the original dictionary d?<ul><li>a) 1 myd = {}<br>2 foreach key in keys(d) {<br>3 if (k != key) {<br>4 myd[key] = d[key]<br>5 }<br>6 }<br>7 d = myd<br>8 End Procedure</li><li>b) 1 myd = {}<br>2 foreach key in keys(d) {<br>3 if (k != key) {<br>4 myd[key] = d[key]<br>5 }<br>6 }<br>7 return(myd)<br>8 End Procedure</li><li>c) 1 foreach key in keys(d) {<br>2 if (k == key) {<br>3 // Special instruction to remove d[key]<br>4 }<br>5 }<br>6 return(d)<br>7 End Procedure</li><li>d) 1 d[k] = null<br>2 return(d)<br>3 End Procedure</li></ul>";"Correct: b)";"<b>Explanation:</b> This is the correct implementation for a procedure without side effects. It creates a new, empty dictionary myd. It then copies all key-value pairs from the original dictionary d into myd, except for the key k that is meant to be deleted. Finally, it returns the newly created dictionary myd. The original dictionary d is never modified within the procedure. The calling code would then be responsible for assigning the returned result, e.g., my_dictionary = DeleteKey(my_dictionary, 'some_key').<br><b>Distractor Rationale:</b><ul><li>a) This implementation has a side effect. The line d = myd directly modifies the input dictionary d, which is the definition of a side effect.</li><li>c) This assumes a special instruction to remove a key exists, which we haven't defined. It also returns the modified d, which would be a side effect.</li><li>d) Assigning null to a key doesn't typically remove the key; it just changes its value to null. This also modifies d directly, causing a side effect.</li></ul>"
