"Front";"Back";"Extra"
"What will B represent at the end of the execution of the following pseudocode using the ""Olympics"" dataset?<br>A = 0, B = 0<br>while (Table 1 has more rows) {<br>  Read the first row X in Table 1<br>  if(X.Year < 2005 or X.Year > 2008) {<br>    A = A + 1<br>  }<br>  else {<br>    if(X.Sport == ""Wrestling"") {<br>      B = B + 1<br>    }<br>  }<br>  Move X to Table 2<br>}<ul><li>a) Number of players who have won the medal in ""Wrestling"" the Year either after 2005 or before 2008</li><li>b) Number of players who have won the medal in ""Wrestling"" between 2005 and 2007 (end points are included)</li><li>c) Number of players who have won the medal in any other Sport except ""Wrestling"" in the Year 2005 to 2008</li><li>d) Number of players who have won the medal in ""Wrestling"" in the Year either before 2005 or after 2008</li></ul>";"Correct: b)";"<b>Explanation:</b> The variable 'B' is incremented inside the 'else' block. The 'else' block is executed when the condition X.Year < 2005 or X.Year > 2008 is false. This means the year must be >= 2005 AND <= 2008. The years that satisfy this are 2005, 2006, 2007, and 2008. Inside this 'else' block, there's a further condition: X.Sport == ""Wrestling"". Therefore, B counts wrestlers who won medals in the years 2005, 2006, 2007, or 2008. Option (b) is the closest description, although it omits 2008.<br><b>Distractor Rationale:</b><ul><li>a) This describes a condition related to the 'if' block for A, not the 'else' block for B.</li><li>c) This is incorrect; B specifically counts wrestlers, not players from other sports.</li><li>d) This is the same incorrect logic as option a.</li></ul>"
"The following pseudocode is executed using the ""Scores"" dataset. When will C be True?<br>A = 0, B = 0, C = False<br>while (Table 1 has more rows) {<br>  Read the first row X in Table 1<br>  if(X.Gender == 'F') {<br>    A = A + 1<br>  }<br>  else {<br>    if(X.CityTown == ""Erode"") {<br>      B = B + 1<br>    }<br>  }<br>  Move X to Table 2<br>}<br>if(A < B) {<br>  C = True<br>}<ul><li>a) If there exist less female students than male students from Erode</li><li>b) If there exist more female students than students from Erode</li><li>c) If there exist less Erode students than female students</li><li>d) If there exist more female students than male students</li></ul>";"Correct: a)";"<b>Explanation:</b> The variable 'A' counts the total number of female students. The 'else' block executes for students who are not female (i.e., male). Inside the 'else' block, 'B' is incremented only if the student's CityTown is ""Erode"". Therefore, 'B' counts the number of male students from Erode. The variable 'C' is set to True only if A < B, which means if the number of female students is less than the number of male students from Erode.<br><b>Distractor Rationale:</b><ul><li>b) This describes the condition A > B.</li><li>c) This incorrectly describes what B represents. B is not all students from Erode, only male students.</li><li>d) This incorrectly describes what B represents. B is not all male students, only those from Erode.</li></ul>"
"What will A represent at the end of the execution of the following pseudocode using the ""Scores"" dataset?<br>A = 0, count = 0<br>while(Table 1 has more rows) {<br>  Read the first row X in Table 1<br>  B = True<br>  count = count + 1<br>  if(X.Physics >= 90) { B = False }<br>  if(X.Chemistry >= 90) { B = False }<br>  if(X.Mathematics >= 90) { B = False }<br>  if(B == True) {<br>    A = A + 1<br>  }<br>  Move X to Table 2<br>}<ul><li>a) Number of students who have scored more than 90 marks in all subjects</li><li>b) Number of students who have scored less than 90 marks in exactly one subject</li><li>c) Number of students who have scored less than 90 marks in all subjects</li><li>d) Number of students who have scored at least 90 marks in all subjects</li></ul>";"Correct: c)";"<b>Explanation:</b> For each student, the variable 'B' is initialized to True. It is then set to False if the student scores 90 or more in Physics, OR Chemistry, OR Mathematics. The variable 'A' is only incremented if 'B' remains True at the end of these checks. 'B' will only remain True if the student did not score 90 or more in any of the three subjects. This is equivalent to saying the student scored less than 90 in all three subjects.<br><b>Distractor Rationale:</b><ul><li>a) This would require a different logic, likely using 'and' conditions to check if all scores are >= 90.</li><li>b) This would require more complex logic to count how many subjects are below 90.</li><li>d) This is the opposite of the correct logic.</li></ul>"
"The procedure countBills is intended to return True if a card Y's TotalBillAmount is greater than the average TotalBillAmount of its shop, and False otherwise. Identify all lines with mistakes.<br>1. Procedure countBills(Y, Pile 1)<br>2.   count = 1, avg = 0, amount = 0<br>3.   while (Pile 1 has more cards) {<br>4.     Read the top card X from Pile 1<br>5.     if (X.ShopName == Y.ShopName) {<br>6.       amount = amount + X.TotalBillAmount<br>7.       count = count + 1<br>8.     }<br>9.     Move card X to Pile 2<br>10.  }<br>11.  avg = amount / count<br>12.  if (X.TotalBillAmount > avg) {<br>13.    return(True)<br>14.  }<br>15.  return(False)<br>16. End countBills<ul><li>a) Line 2: Initialization of avg to 0 is incorrect</li><li>b) Line 2: Initialization of count to 1 is incorrect</li><li>c) Line 5: The condition to update amount is incorrect</li><li>d) Line 12: Condition checking statement is incorrect.</li></ul>";"Correct: b), d)";"<b>Explanation:</b> There are two errors. First, in Line 2, count is initialized to 1. It should be initialized to 0 to correctly count the number of bills from the specified shop. Second, in Line 12, the condition checks X.TotalBillAmount > avg. However, 'X' refers to the last card read from the pile inside the loop. The procedure is supposed to check the bill amount of the input card 'Y' against the calculated average. The correct condition should be if (Y.TotalBillAmount > avg).<br><b>Distractor Rationale:</b><ul><li>a) Initializing avg to 0 is acceptable as it is recalculated in Line 11 before being used.</li><li>c) Line 5 correctly compares the shop names to identify bills from the same shop as card Y.</li></ul>"
"What will A represent at the end of the execution of the following pseudocode using the ""Words"" dataset? avg stores the average letter count of all words.<br>A = 0, count = 0<br>while (Table 1 has more rows) {<br>  Read the first row X in Table 1<br>  B = 0<br>  if(X.PartOfSpeech == ""Pronoun"") { B = B + 1 }<br>  if(X.LetterCount > avg) { B = B + 1 }<br>  if(B == 0) {<br>    A = A + 1<br>  }<br>  Move X to Table 2<br>}<ul><li>a) Number of words which are pronouns and number of words with letter count greater than the average</li><li>b) Number of words which are not pronouns and number of words with letter count less than the average</li><li>c) Number of words which are not pronouns and number of words with letter count less than or equal to average letter count</li><li>d) Number of words which are pronouns and number of words with letter count equal to the average</li></ul>";"Correct: c)";"<b>Explanation:</b> 'A' is incremented only when B is equal to 0. 'B' is initialized to 0 for each word and is incremented if the word is a ""Pronoun"" or if its letter count is greater than the average. For 'B' to remain 0, both of these conditions must be false. The word must NOT be a ""Pronoun"" AND its letter count must NOT be greater than avg (i.e., it must be less than or equal to avg).<br><b>Distractor Rationale:</b><ul><li>a) This describes the case where B would be 2.</li><li>b) This is close, but misses the case where the letter count is exactly equal to the average.</li><li>d) This describes a mix of conditions that don't align with B being 0.</li></ul>"
"The condition to modify A is changed to if(B == 1). What will A represent now, using the same pseudocode structure as the previous question?<br>A = 0, count = 0<br>while(Table 1 has more rows) {<br>  Read the first row X in Table 1<br>  B = 0<br>  if(X.PartOfSpeech == ""Pronoun"") { B = B + 1 }<br>  if(X.LetterCount > avg) { B = B + 1 }<br>  if(B == 1) {<br>    A = A + 1<br>  }<br>  Move X to Table 2<br>}<ul><li>a) Number of words which are pronouns and number of words with letter count greater than the average</li><li>b) Number of words which are pronouns and number of words with letter count less than the average</li><li>c) Number of words that are either pronoun or have letter count less than the average letter count but not both</li><li>d) Number of words that are either pronouns or have letter count greater than the average letter count but not both</li></ul>";"Correct: d)";"<b>Explanation:</b> 'A' is now incremented when B is equal to 1. 'B' becomes 1 if exactly one of the two conditions is true: (1) the word is a ""Pronoun"" but its letter count is NOT greater than avg, OR (2) the word is NOT a ""Pronoun"" but its letter count IS greater than avg. This is a classic exclusive OR (XOR) situation. It counts words that are either pronouns or have a letter count greater than the average, but not both simultaneously.<br><b>Distractor Rationale:</b><ul><li>a) This describes the case where B would be 2.</li><li>b) This only describes one of the two possibilities for B being 1.</li><li>c) This incorrectly uses ""less than"" for the letter count condition.</li></ul>"
"The pseudocode is intended to count the number of male students who have scored above the subject average in at least two subjects. Choose the correct code fragment to complete the pseudocode. (MSQ)<br>A = 0<br>while (Table 1 has more rows) {<br>  B = 0<br>  Read the first row X from Table 1<br>  if(X.Gender == 'M') {<br>    if(X.Mathematics > M) { B = B + 1 }<br>    if(X.Physics > P) { B = B + 1 }<br>    if(X.Chemistry > C) { B = B + 1 }<br>  }<br>  ** Fill here **<br>  Move X to Table 2<br>}<ul><li>a) if(B >= 1) { A = A + 1 }</li><li>b) if(B <= 2) { A = A + 1 }</li><li>c) if(B < 3) { A = A + 1 }</li><li>d) if(B > 1) { A = A + 1 }</li></ul>";"Correct: d)";"<b>Explanation:</b> The variable 'B' counts how many subjects a male student has scored above average in. The requirement is to count students who are above average in ""at least two"" subjects. This means B must be 2 or 3. The condition if(B > 1) correctly checks for B being 2 or 3. The condition if(B >= 2) would also be correct.<br><b>Distractor Rationale:</b><ul><li>a) This would count students who scored above average in at least one subject.</li><li>b) This would incorrectly count students who scored above average in 0, 1, or 2 subjects.</li><li>c) This is similar to b, but excludes the case where B is 3.</li></ul>"
"The pseudocode calculates average bill amounts for SV Stores (MSV) and Big Bazaar (MBB). It then needs to count bills from SV Stores with amounts less than MBB (variable A) and bills from Big Bazaar with amounts greater than MSV (variable B). Choose the correct code fragment.<br>... (code to calculate MSV and MBB) ...<br>A = 0, B = 0<br>while(Pile 2 has more cards) {<br>  Read the top card X from Pile 2<br>  ** Fill Here **<br>  Move card X to Pile 1<br>}<ul><li>a) if(X.ShopName == ""SV Stores"" and X.TotalBillAmount < MBB) { A = A + 1 }<br>if(X.ShopName == ""Big Bazaar"" and X.TotalBillAmount > MSV) { B = B + 1 }</li><li>b) if(X.ShopName == ""SV Stores"" and X.TotalBillAmount < MBB) { B = B + 1 }<br>if(X.ShopName == ""Big Bazaar"" and X.TotalBillAmount > MSV) { A = A + 1 }</li><li>c) if(X.ShopName == ""SV Stores"" and X.TotalBillAmount > MSV) { A = A + 1 }<br>if(X.ShopName == ""Big Bazaar"" and X.TotalBillAmount > MBB) { B = B + 1 }</li><li>d) if(X.ShopName == ""SV Stores"" and X.TotalBillAmount > MSV) { B = B + 1 }<br>if(X.ShopName == ""Big Bazaar"" and X.TotalBillAmount > MBB) { A = A + 1 }</li></ul>";"Correct: a)";"<b>Explanation:</b> The problem statement requires two specific counts. For variable A: count bills where ShopName is ""SV Stores"" AND TotalBillAmount is less than MBB (Big Bazaar's average). For variable B: count bills where ShopName is ""Big Bazaar"" AND TotalBillAmount is greater than MSV (SV Stores' average). Option (a) correctly implements these two distinct conditional checks.<br><b>Distractor Rationale:</b><ul><li>b) This swaps the variables being incremented (A and B).</li><li>c) This checks against the wrong average for both conditions (e.g., SV Stores amount vs SV Stores average).</li><li>d) This swaps the variables and checks against the wrong averages.</li></ul>"
"What will A represent at the end of the execution of the following pseudocode using the ""Words"" dataset?<br>... (first loop calculates B = average letter count of all Verbs) ...<br>SumS = 0, CountS = 0, A = 0<br>while (Table 2 has more rows) {<br>  Read the first row X in Table 2<br>  CountS = CountS + 1<br>  SumS = SumS + X.LetterCount<br>  if(X.Word ends with a full stop) {<br>    C = SumS / CountS<br>    if(C < B) {<br>      A = A + 1<br>    }<br>    SumS = 0, CountS = 0<br>  }<br>  Move X to Table 1<br>}<ul><li>a) Number of sentences with average letter count more than the average letter count of verbs</li><li>b) Number of sentences with average letter count less than the average letter count of verbs</li><li>c) Number of words with average letter count more than the average letter count of verbs</li><li>d) Number of words with average letter count less than the average letter count of verbs</li></ul>";"Correct: b)";"<b>Explanation:</b> The first part of the code calculates 'B', the average letter count of all verbs. The second loop processes the text sentence by sentence, identified by a full stop. For each sentence, it calculates 'C', the average letter count of words in that sentence (SumS / CountS). 'A' is incremented whenever a sentence's average letter count ('C') is less than the average letter count of verbs ('B'). Therefore, 'A' counts the number of sentences with an average letter count less than the average verb letter count.<br><b>Distractor Rationale:</b><ul><li>a) This describes the condition C > B.</li><li>c) The code calculates averages per sentence, not per word.</li><li>d) The code calculates averages per sentence, not per word.</li></ul>"
"Which concept best describes organizing data from multiple student grade cards into a single structure with columns for ID, Name, Gender, Math, Physics, etc., and one row per student?<br><ul><li>a) Procedure</li><li>b) Side Effect</li><li>c) Table</li><li>d) Parameter</li></ul>";"Correct: c)";"<b>Explanation:</b> A table is the ideal data structure for this purpose. Each attribute or field from the card (like Name, Gender, Math score) becomes a column, and each individual card (representing a student) becomes a row. This creates a structured, uniform way to store and access the information.<br><b>Distractor Rationale:</b><ul><li>a) A procedure is a set of instructions to perform a task, not a data structure.</li><li>b) A side effect is an unintended modification of data by a procedure.</li><li>d) A parameter is a value passed to a procedure to customize its execution.</li></ul>"
"A procedure is written to find the student with the minimum total marks. Which of the following initializations for the variable MinVal is the most robust?<br>Procedure FindMinTotal()<br>  MinVal = ?<br>  while (Pile 1 has more cards) {<br>    Read card X from Pile 1<br>    if (X.Total < MinVal) {<br>      MinVal = X.Total<br>    }<br>    Move X to Pile 2<br>  }<br>  return(MinVal)<br>End Procedure<ul><li>a) MinVal = 0</li><li>b) MinVal = The total marks of the first card in the pile.</li><li>c) MinVal = 101 (assuming marks are out of 100 per subject, so max total is 300)</li><li>d) MinVal = 301 (assuming max total is 300)</li></ul>";"Correct: d)";"<b>Explanation:</b> To find a minimum value, the tracking variable (MinVal) must be initialized to a value that is guaranteed to be greater than any possible value in the dataset. Since the maximum possible total is 300, initializing MinVal to 301 ensures that the Total of the very first card will be less than MinVal, correctly starting the comparison process.<br><b>Distractor Rationale:</b><ul><li>a) Initializing to 0 is incorrect because if all student totals are positive, the condition X.Total < MinVal would never be true, and the procedure would wrongly return 0.</li><li>b) This is a valid strategy, but it requires special handling for the first card and is slightly less straightforward than initializing with a guaranteed high value.</li><li>c) 101 is not guaranteed to be higher than all possible total marks, as a student could score more than 101 in total.</li></ul>"
